42850035;Stadtsparkasse Bocholt;00
42851310;Kreissparkasse Borken -alt-;00
42860003;Volksbank Bocholt;34
42861239;Spar- und Darlehnskasse;34
42861387;VR-Bank Westmünsterland;34
42861416;Volksbank;34
42861515;Volksbank Gemen;34
42861608;Volksbank Heiden;34
42861814;Volksbank Rhede;34
42862451;Volksbank Raesfeld;34
42870024;Deutsche Bank Privat und Geschäftskunden;63
42870077;Deutsche Bank;63
43000000;Bundesbank;09
43010111;SEB;13
43020000;Westfalenbank;32
43040036;Commerzbank;13
43050001;Sparkasse Bochum;00
43051040;Sparkasse Hattingen;00
43060129;Volksbank Bochum Witten;34
43060967;GLS Gemeinschaftsbank;34
43070024;Deutsche Bank Privat und Geschäftskunden;63
43070061;Deutsche Bank;63
43080083;Dresdner Bank;76
43250030;Herner Sparkasse;00
44000000;Bundesbank;09
44010046;Postbank;24
44010111;SEB;13
44010200;BHW Bausparkasse Dortmund;09
44010300;ABN AMRO Bank Ndl Deutschland;10
44010400;Hypo Real Estate Bank Dortmund;09
44020090;Bayer Hypo- und Vereinsbank;99
44040037;Commerzbank;13
44050000;WestLB Dortmund;08
44050199;Sparkasse Dortmund;06
44060122;Volksbank Dortmund-Nordwest;34
44060604;Deutsche Apotheker- und Ärztebank;14
44070024;Deutsche Bank Privat und Geschäftskunden;63
44070050;Deutsche Bank;63
44080050;Dresdner Bank;76
44080090;Dresdner Bank Gf Dortmund;76
44089320;Dresdner Bank ITGK;09
44090920;PSD Bank Dortmund -alt-;91
44130000;Handel und Kredit Bankhaus Altena Fil;00
44152255;Sparkasse Castrop-Rauxel -alt-;00
44152370;Sparkasse Lünen;00
44152490;Stadtsparkasse Schwerte;00
44160014;Dortmunder Volksbank;34
44340037;Commerzbank;13
44350060;Kreis- und Stadtsparkasse Unna;00
44351380;Städtische Sparkasse Kamen;00
44351740;Sparkasse Fröndenberg;00
44360002;Volksbank Unna Schwerte -alt-;34
44361342;Volksbank Kamen-Werne;34
44540022;Commerzbank;13
44550045;Sparkasse der Stadt Iserlohn;00
44551210;Stadtsparkasse Hemer;00
44561102;Volksbank Letmathe -alt-;34
44570004;Deutsche Bank;63
44570024;Deutsche Bank Privat und Geschäftskunden;63
44580070;Dresdner Bank;76
44750065;Sparkasse Menden;00
44760037;Volksbank Menden;34
44761312;Mendener Bank;34
44761534;Volksbank im Märkischen Kreis;34
45000000;Bundesbank;09
45030000;Handel und Kredit Bankhaus Altena;00
45040042;Commerzbank;13
45050001;Sparkasse Hagen;02
45051485;Stadtsparkasse Herdecke;00
45060009;Märkische Bank;34
45061524;Volksbank Hohenlimburg;34
45070002;Deutsche Bank;63
45070024;Deutsche Bank Privat und Geschäftskunden;63
45080060;Dresdner Bank;76
45240056;Commerzbank;13
45250035;Sparkasse Witten;00
45251480;Stadtsparkasse Wetter;00
45251515;Stadtsparkasse Sprockhövel;00
45260041;Volksbank Witten -alt-;34
45260475;Spar- u Kreditbank d Bundes Fr ev Gemeinden;34
45261547;Volksbank Sprockhövel;34
45450050;Stadtsparkasse Gevelsberg;00
45451060;Sparkasse Ennepetal-Breckerfeld;00
45451555;Stadtsparkasse Schwelm;00
45660029;Volksbank Altena -alt-;34
45840026;Commerzbank;13
45841031;Commerzbank;13
45850005;Sparkasse Lüdenscheid;00
45851020;Vereinigte Sparkasse im Märkischen Kreis;00
45851665;Sparkasse Kierspe-Meinerzhagen;00
45860033;Volksbank Lüdenscheid;34
45861434;Volksbank Kierspe;34
45861617;Volksbank Meinerzhagen;34
46000000;Bundesbank eh Siegen;09
46010111;SEB;13
46040033;Commerzbank;13
46050001;Sparkasse Siegen;00
46051240;Sparkasse Burbach-Neunkirchen;00
46051733;Stadtsparkasse Freudenberg;00
46051875;Stadtsparkasse Hilchenbach;00
46052855;Stadtsparkasse Schmallenberg;00
46053480;Sparkasse Wittgenstein;00
46060040;Volksbank Siegerland;34
46061724;Volksbank Freudenberg;34
46062106;Volksbank Littfeld;34
46062632;Volksbank Süd-Siegerland Neunkirchen -alt-;34
46062817;Volksbank Schmallenberg;34
46063405;Volksbank Wittgenstein;34
46070024;Deutsche Bank Privat und Geschäftskunden;63
46070090;Deutsche Bank;63
46080010;Dresdner Bank;76
46240016;Commerzbank;13
46250049;Sparkasse Olpe-Drolshagen-Wenden;00
46251590;Sparkasse Finnentrop;00
46251630;Sparkasse Attendorn-Lennestadt-Kirchhundem;00
46260023;Volksbank Olpe;34
46261306;Volksbank Attendorn -alt-;34
46261607;Volksbank Grevenbrück;34
46261822;Volksbank Wenden-Drolshagen;34
46262456;Volksbank Bigge-Lenne;34
46400000;Bundesbank eh Arnsberg;09
46441003;Commerzbank;13
46451012;Zweckverbandssparkasse Meschede;00
46451250;Sparkasse Bestwig -alt-;00
46461126;Volksbank Sauerland;34
46462271;Spar- und Darlehnskasse Oeventrop;34
46464453;Volksbank Reiste-Eslohe;34
46640018;Commerzbank;13
46650005;Sparkasse Arnsberg-Sundern;00
46660022;Volksbank Arnsberg-Sundern;34
46670007;Deutsche Bank;63
46670024;Deutsche Bank Privat und Geschäftskunden;63
47200000;Bundesbank eh Paderborn;09
47240047;Commerzbank;13
47250101;Sparkasse Paderborn;00
47251550;Sparkasse Höxter;00
47251740;Stadtsparkasse Delbrück;00
47260121;Volksbank Paderborn-Höxter;34
47260234;Volksbank Elsen-Wewer-Borchen;34
47260307;Bank für Kirche und Caritas;34
47261429;Volksbank Haaren -alt-;34
47261603;Volksbank Büren und Salzkotten;34
47262336;Volksbank Hövelhof -alt-;34
47262406;Volksbank Höxter-Beverungen;34
47262626;Volksbank Westenholz;34
47262703;Volksbank Delbrück-Hövelhof;34
47263472;Volksbank Westerloh-Westerwiehe;34
47264367;Volksbank Bad Driburg-Brakel-Steinheim;34
47265383;Volksbank Wewelsburg-Ahden;34
47267216;Volksbank Borgentreich -alt-;34
47270024;Deutsche Bank Privat und Geschäftskunden;63
47270029;Deutsche Bank;63
47451235;Stadtsparkasse Marsberg -alt-;00
47460028;Volksbank Warburger Land;34
47640051;Commerzbank;13
47650130;Sparkasse Detmold;00
47651225;Stadtsparkasse Blomberg;00
47670023;Deutsche Bank;63
47670024;Deutsche Bank Privat und Geschäftskunden;63
47690080;Volksbank Detmold;34
47691200;Volksbank;34
47800000;Bundesbank eh Gütersloh;09
47840065;Commerzbank;13
47840080;Commerzbank Zw 80;09
47850065;Sparkasse Gütersloh;03
47852760;Sparkasse Rietberg;00
47853355;Stadtsparkasse Versmold;00
47853520;Kreissparkasse Wiedenbrück;00
47860125;Volksbank Gütersloh;34
47861317;Volksbank Clarholz-Lette-Beelen;34
47861518;Volksbank Harsewinkel;34
47861806;Volksbank Kaunitz;34
47861907;Volksbank Langenberg -alt-;34
47862261;Volksbank Marienfeld;34
47862447;Volksbank Rietberg;34
47862540;Volksbank Peckeloh -alt-;34
47863288;Verler Volksbank -alt-;34
47863373;Volksbank Versmold;34
47880031;Dresdner Bank;76
48000000;Bundesbank;09
48010111;SEB;13
48020086;Bayer Hypo- und Vereinsbank;99
48020151;Bankhaus Lampe;32
48021900;Bankverein Werther;32
48040035;Commerzbank;13
48050000;Westdeutsche Landesbank;08
48050161;Sparkasse Bielefeld;00
48051580;Kreissparkasse Halle;00
48060036;Volksbank Bielefeld;09
48061818;Volksbank Steinhagen -alt-;34
48062051;Volksbank Halle/Westf;34
48062466;Spar-u Darlehnskasse Schloß Holte-Stukenbrock;34
48070020;Deutsche Bank;63
48070024;Deutsche Bank Privat und Geschäftskunden;63
48070040;Deutsche Bank;63
48070042;Deutsche Bank;63
48070043;Deutsche Bank;63
48070044;Deutsche Bank;63
48070045;Deutsche Bank;63
48070046;Deutsche Bank;63
48070050;Deutsche Bank;63
48070051;Deutsche Bank;63
48070052;Deutsche Bank;63
48080020;Dresdner Bank;76
48089350;Dresdner Bank ITGK;09
48091315;Volksbank Brackwede;34
48250110;Sparkasse Lemgo;00
48251250;Städtische Sparkasse Barntrup -alt-;00
48262248;Volksbank Nordlippe;34
48291490;Volksbank Bad Salzuflen;34
49000000;Bundesbank;09
49040043;Commerzbank;13
49050101;Sparkasse Minden-Lübbecke;00
49051065;Stadtsparkasse Rahden;00
49051285;Stadtsparkasse Bad Oeynhausen;00
49051990;Stadtsparkasse Porta Westfalica;00
49060127;Volksbank Minden-Hille-Porta;34
49060392;Volksbank Minden;34
49061298;Volksbank Bad Oeynhausen -alt-;34
49061470;Volksbank Stemweder Berg -alt-;34
49061510;Volksbank Eisbergen;34
49063296;Volksbank Petershagen;34
49063338;Volksbank Hille -alt-;34
49070024;Deutsche Bank Privat und Geschäftskunden;63
49070028;Deutsche Bank;63
49080025;Dresdner Bank;76
49092650;Volksbank Lübbecker Land;34
49240096;Commerzbank;13
49262364;Volksbank Schnathorst;34
49440043;Commerzbank;13
49450120;Sparkasse Herford;00
49451210;Sparkasse Bad Salzuflen -alt-;00
49461323;Volksbank Enger-Spenge;34
49490070;Volksbank Bad Oeynhausen-Herford;34
50000000;Bundesbank;09
50010060;Postbank;24
50010111;SEB;13
50010200;Akbank T.A.S. Ndl Deutschland;09
50010424;Aareal Bank;09
50010517;ING-DiBa;C1
50010700;Degussa Bank;B7
50010800;DEPFA Deutsche Pfandbriefbank;09
50010900;Bank of America;09
50012800;Alte Leipziger Bauspar;09
50020160;Bayer Hypo- und Vereinsbank Ndl 427 Ffm;99
50020200;BHF-BANK;60
50020300;KBC Bank Deutschland;18
50020400;KfW Kreditanstalt für Wiederaufbau Frankfurt;09
50020500;Landwirtschaftliche Rentenbank;09
50020700;Finansbank (Holland) N.V. Frankfurt am Main;09
50020800;SAN PAOLO IMI Bank S.p.A., Frankfurt;09
50020900;Allgemeine Hypothekenbank Rheinboden;09
50021000;ING Bank Deutschland Frankfurt am Main;60
50030000;Banque PSA Finance Deutschland;09
50030100;Handel + Kredit Bankhaus Altena, Frankfurt;00
50030500;BNP PARIBAS Securities Services;09
50030600;Deutsche WertpapierService Bank;09
50030700;DenizBank (Wien) Zw Frankfurt;09
50030800;LHB Internationale Handelsbank;00
50030900;Lehman Brothers Bankhaus Frankfurt;09
50040000;Commerzbank;13
50040033;Commerzbank Gf BRS;09
50040060;Commerzbank Gf 460;09
50040061;Commerzbank Gf 461;09
50040075;Commerzbank Gf ZCM;13
50042500;Commerzbank Zw 425 - keine Auslandsbanken;13
50044444;Commerzbank Vermögensverwaltung;13
50047010;Commerzbank Service - BZ;13
50050000;Landesbank Hessen-Thür Girozentrale;00
50050201;Frankfurter Sparkasse;96
50050222;Frankfurter Sparkasse GF 1822direkt;19
50050999;DekaBank Frankfurt;00
50060000;DZ Bank;09
50060400;DZ BANK;09
50060500;Evangelische Kreditgenossenschaft;32
50061741;Raiffeisenbank Oberursel;32
50069126;Raiffeisenbank Alzey-Land;32
50069146;Volksbank Grebenhain-Crainfeld;32
50069176;Raiffeisenbank Düdelsheim;32
50069187;Volksbank Egelsbach;32
50069241;Raiffeisenkasse Erbes-Büdesheim und Umgebung;32
50069284;Volksbank Gambach -alt-;32
50069345;Raiffeisenbank;32
50069384;Volksbank Heppenheim - Offstein;32
50069455;Hüttenberger Bank;32
50069464;Volksbank Inheiden-Villingen;32
50069477;Raiffeisenbank Kirtorf;32
50069693;Raiffeisenbank Bad Homburg Ndl d FrankfurterVB;32
50069727;Raiffeisenbank Mockstadt;32
50069828;Raiffeisenbank Mücke -alt-;32
50069842;Raiffeisen Volksbank;32
50069976;Volksbank Wißmar;32
50070010;Deutsche Bank Filiale;63
50070024;Deutsche Bank Privat und Geschäftskunden;63
50070101;Deutsche Bank Paybox.netag;63
50070444;Deutsche Bank Moneyshelf;63
50070500;Deutsche Bank Trust Private Banking Frankfurt;09
50070710;Deutsche Bank, maxblue;63
50070724;Deutsche Bank Privat- und Geschaftskunden, maxblue;63
50070887;Eurohypo Ndl Zentrale DB;63
50070989;Eurohypo Ndl DB;63
50073019;Deutsche Bank;63
50073024;Deutsche Bank Privat und Geschäftskunden;63
50080000;Dresdner Bank;76
50080015;Dresdner Bank Zw 15;76
50080025;Dresdner Bank Zw 25;76
50080035;Dresdner Bank Zw 35;76
50080060;Dresdner Bank Gf DrKW;76
50080061;Dresdner Bank Gf DrKWSL;76
50080077;Allianz Dresdner Bauspar;09
50080080;Dresdner Bank Bs 80;76
50080085;Dresdner Bank ITGK 2;09
50080086;Dresdner Bank ITGK 3;09
50080090;Dresdner Bank Gf Frankfurt;76
50080099;Dresdner Bank Zw 99;76
50080300;Dresdner Bank Private Banking Inland;76
50083007;Dresdner Bank;76
50083800;Dresdner Bank in Frankfurt DLJ;76
50083838;Dresdner Bank in Frankfurt MBP;76
50083900;Dresdner Bank in Frankfurt SETR;76
50089400;Dresdner Bank ITGK;09
50090200;VR DISKONTBANK;00
50090500;Sparda-Bank Hessen;73
50090607;Deutsche Apotheker- und Ärztebank;14
50090800;BBBank Zndl Hessen/Rheinland-Pfalz;32
50090900;PSD Bank Hessen-Thüringen;91
50092100;Spar- u Kreditbank ev-freikirchl Gemeinden;06
50092200;Volksbank Main-Taunus;06
50092700;Volksbank Dreieich;06
50092900;Volksbank Usinger Land Ndl d Frankfurter VB;06
50093000;Rüsselsheimer Volksbank;06
50093400;Volksbank Kelsterbach Ndl d Frankfurter VB;06
50110200;Industrial and Commercial Bank of China;10
50110300;DVB Bank;10
50110400;AKA Ausfuhrkredit GmbH;09
50110636;DTC American Express Bank;09
50110700;Frankfurter Bankgesellschaft;09
50110800;J.P. Morgan;09
50110900;Bank of America N.A. Military Bank;09
50120000;MainFirst Bank;09
50120383;Delbrück Bethmann Maffei Frankfurt, Main;A3
50120500;Credit Suisse (Deutschland);66
50120900;VakifBank International Wien Zndl Frankfurt;32
50130000;National Bank of Pakistan Zndl Frankfurt;09
50130100;BethmannMaffei Bank -alt-;09
50130200;Oppenheim, Sal - jr & Cie;09
50130400;Merck Finck & Co;10
50130600;UBS Deutschland;09
50150000;Westdeutsche Landesbank Ndl Frankfurt;09
50190000;Frankfurter Volksbank;06
50190300;Volksbank Höchst;06
50190400;Volksbank Griesheim;06
50210111;SEB TZN Clearing;13
50210200;Rabobank International;18
50210300;Eurohypo;09
50210400;Eurohypo ehem Rheinische Hypothekenbank;09
50210900;Citigroup Global Markets Deutschland;06
50220085;UBS Deutschland;09
50220200;LGT Bank in Liechtenstein;09
50220400;Gontard & MetallBank;72
50220800;Emporiki Bank Germany;06
50220900;Hauck & Aufhäuser Privatbankiers;00
50230000;ABC International Bank Frankfurt am Main;00
50230100;Morgan Stanley Bank Internaional;09
50230200;DIF Bank;09
50230300;YAPI KREDI BANK Deutschland;06
50230400;ABN AMRO Bank Ndl Deutschland;10
50230600;Isbank;06
50230700;Metzler, B. - seel Sohn & Co;00
50310400;Barclays Bank Frankfurt;46
50310455;Reiseschecks - Barclays Bank Frankfurt;46
50310900;China Construction Bank Ndl Frankfurt;09
50320000;Ost-West Handelsbank;00
50320191;Bayer Hypo- und Vereinsbank;99
50320200;Bankhaus Zwirn;97
50320500;Banco Santander Central Hispano, Fil Frankfurt;09
50320900;Pictet & Cie (Europe);09
50330000;State Bank of India;06
50330200;MHB-Bank;06
50330300;Bank of New York;09
50330600;Bank Sepah-Iran;09
50330700;KarstadtQuelle Bank;09
50330800;Mizuho Corporate Bank (Germany);09
50400000;Bundesbank Zentrale;09
50510111;SEB;13
50520000;Honda Bank;00
50520190;Bayer Hypo- und Vereinsbank;99
50530000;Cronbank;06
50530001;CRONBANK Zw CS;06
50540028;Commerzbank;13
50550020;Städtische Sparkasse Offenbach;06
50560102;Raiffeisenbank Offenbach/M.-Bieber;32
50561315;Vereinigte Volksbank Maingau;32
50561908;Volksbank Obertshausen -alt-;32
50570018;Deutsche Bank;63
50570024;Deutsche Bank Privat und Geschäftskunden;63
50580005;Dresdner Bank;76
50590000;Offenbacher Volksbank -alt-;06
50592200;Volksbank Dreieich;32
50600000;Bundesbank eh Hanau;09
50620700;Hanseatic Bank;16
50640015;Commerzbank;13
50650023;Sparkasse Hanau;00
50652124;Sparkasse Langen-Seligenstadt;00
50661639;VR Bank Main-Kinzig;32
50661816;Volksbank Heldenbergen Ndl d Frankfurter VB;06
50662299;Raiffeisenbank Bruchköbel -alt-;32
50662669;Raiffeisenbank Maintal Ndl d Frankfurter VB;32
50663699;Raiffeisenbank;32
50670009;Deutsche Bank;63
50670024;Deutsche Bank Privat und Geschäftskunden;63
50680002;Dresdner Bank;76
50690000;Volksbank Raiffeisenbank Hanau Ndl d Frankf VB;32
50691300;DZB Die Zentralregulierungsbank;09
50692100;Volksbank Seligenstadt;06
50750094;Kreissparkasse Gelnhausen;01
50761333;Volksbank;06
50761613;Volksbank Büdingen;32
50762649;VR Bank Bad Orb-Gelnhausen;32
50763319;Raiffeisenbank Vogelsberg;32
50780006;Dresdner Bank;76
50790000;VR Bank Bad Orb-Gelnhausen;09
50793200;VR Bank Bad Orb-Gelnhausen;06
50793300;Birsteiner Volksbank;06
50794300;VR Bank Wächtersbach/Bad Soden-Salmünster -alt;32
50800000;Bundesbank eh Darmstadt;09
50810900;DBS Deutsche Bausparkasse;09
50820292;Bayer Hypo- und Vereinsbank;99
50835800;MKG Bank;09
50840005;Commerzbank;13
50850049;Hessische Landesbank -Girozentrale-;00
50850150;Stadt- und Kreis-Sparkasse Darmstadt;06
50851952;Sparkasse Odenwaldkreis;00
50852553;Kreissparkasse Groß-Gerau;00
50852651;Sparkasse Dieburg;00
50861393;Spar- und Darlehnskasse Zell;32
50861501;Raiffeisenbank Nördliche Bergstraße;32
50861608;Bischofsheimer Volksbank;32
50862311;Volksbank Gräfenhausen;32
50862408;Vereinigte Volksbank Griesheim-Weiterstadt;32
50862703;Volksbank Gersprenztal-Otzberg;32
50862835;Raiffeisenbank Schaafheim;32
50862903;Volksbank Mainspitze;32
50863317;Volksbank Seeheim-Jugenheim;32
50863513;Volksbank Odenwald;32
50863906;Volksbank Modautal Modau;32
50864322;Volksbank Modau;32
50864421;Vereinigte Volksbank -alt-;32
50864808;Volksbank Seeheim-Jugenheim;32
50865224;VB Mörfelden-Walldorf Ndl d Frankfurter VB;32
50865503;Volksbank;32
50870005;Deutsche Bank;63
50870024;Deutsche Bank Privat und Geschäftskunden;63
50880050;Dresdner Bank;76
50890000;Volksbank Darmstadt;06
50890634;Deutsche Apotheker- und Ärztebank;14
50890800;BBBank Zndl Hessen/Rheinland-Pfalz;32
50892500;Groß-Gerauer Volksbank;06
50950068;Sparkasse Bensheim;00
50951469;Sparkasse Starkenburg;01
50960101;Volksbank Bergstraße;32
50961206;Raiffeisenbank Ried;32
50961312;Raiffeisenbank Groß-Rohrheim;32
50961592;Volksbank Weschnitztal;32
50961685;Volksbank Überwald-Gorxheimertal;32
50970004;Deutsche Bank;63
50970024;Deutsche Bank Privat und Geschäftskunden;63
50991400;Volksbank Kreis Bergstraße;06
51000000;Bundesbank eh Wiesbaden;09
51010111;SEB;13
51010400;Aareal Bank;09
51010800;Aareal Bank Zw L;09
51020000;BHF-BANK;60
51020186;Bayer Hypo- und Vereinsbank;99
51030000;Privatbank Reithinger Ndl Wiesbaden;09
51040038;Commerzbank;13
51050015;Nassauische Sparkasse;A2
51070021;Deutsche Bank;63
51070024;Deutsche Bank Privat und Geschäftskunden;63
51080060;Dresdner Bank;76
51089410;Dresdner Bank ITGK;09
51090000;Wiesbadener Volksbank;06
51090636;Deutsche Apotheker- und Ärztebank;14
51091400;Volksbank Eltville;06
51091500;Rheingauer Volksbank;06
51091700;vr bank Untertaunus;06
51091711;Bank f Orden u Mission Zndl vr bk Untertaunus;06
51140029;Commerzbank;13
51150018;Kreissparkasse Limburg;00
51151919;Kreissparkasse Weilburg;00
51161606;Volksbank Langendernbach;32
51170010;Deutsche Bank;63
51170024;Deutsche Bank Privat und Geschäftskunden;63
51180041;Dresdner Bank;76
51190000;Vereinigte Volksbank Limburg;06
51191200;Volksbank Goldner Grund;06
51191800;Volksbank Schupbach;06
51192200;Volks- und Raiffeisenbank Weilmünster -alt-;32
51210200;MONTE DEI PASCHI;09
51210600;BNP PARIBAS Ndl Frankfurt, Main;00
51210800;Societe Generale;09
51220200;SEB Merchant Banking;09
51220400;Bank Saderat Iran;09
51220500;Anglo-Romanian Bank Ndl Frankfurt;09
51220700;ZIRAAT BANK International;09
51220800;Banco do Brasil;09
51220900;Morgan Stanley Bank;09
51230100;Eurohypo;09
51230400;ABN AMRO Bank Deutschland;10
51230500;American Express Bank;09
51230502;ETC American Express Bank;09
51230600;ARABBANK Frankfurt;09
51230800;Wire Card Bank;09
51250000;Taunus-Sparkasse;06
51300000;Bundesbank;09
51310111;SEB;13
51340013;Commerzbank;13
51343224;Commerzbank;13
51350025;Sparkasse Gießen;10
51351526;Sparkasse Grünberg;00
51352227;Sparkasse Laubach-Hungen;00
51360331;Volksbank Wieseck -alt-;32
51361021;Volksbank Heuchelheim;32
51361704;Volksbank Holzheim;32
51361902;Volksbank Gleiberger Land -alt-;32
51362514;VR Bank Mücke;32
51363407;Volksbank Garbenteich;32
51363542;Volksbank Leihgestern -alt-;32
51370008;Deutsche Bank;63
51370024;Deutsche Bank Privat und Geschäftskunden;63
51380040;Dresdner Bank;76
51390000;Volksbank Mittelhessen;06
51410111;SEB direct;13
51410200;Banca di Roma Zndl. Frankfurt am Main;09
51410600;Merrill Lynch Capital Markets Bank;09
51410700;Bank of China;09
51410800;BOURSORAMA Zndl Frankfurt;09
51420200;Misr Bank-Europe;09
51420300;Bank Julius Bär (Deutschland);17
51420600;Svenska Handelsbanken Ndl Frankfurt;09
51430300;Nordea Bank Finnland;09
51430400;Goldman, Sachs & Co;09
51540037;Commerzbank;13
51550035;Sparkasse Wetzlar;00
51560231;Volksbank Wetzlar-Weilburg;32
51570008;Deutsche Bank;63
51570024;Deutsche Bank Privat und Geschäftskunden;63
51580044;Dresdner Bank;76
51591300;Volksbank Brandoberndorf;06
51640043;Commerzbank;13
51650045;Sparkasse Dillenburg;00
51690000;Volksbank Dill VB und Raiffbk;06
51691500;Volksbank Herborn-Eschenburg;06
51752267;Sparkasse Battenberg;00
51762434;VR Bank Biedenkopf-Gladenbach;06
51850079;Sparkasse Oberhessen;06
51861325;BVB Volksbank Ndl d Frankfurter Volksbank;06
51861403;Volksbank Butzbach;32
51861616;Landbank Horlofftal;32
51861806;Volksbank Ober-Mörlen;32
51862677;Weiseler Volksbank;32
51890000;Wetterauer Volksbank -alt-;06
51961023;Volksbank;32
51961424;Vogelsberger Volksbank;32
51961515;Spar- und Darlehnskasse Stockhausen;32
51961801;Volksbank Feldatal;32
51990000;Volksbank Lauterbach-Schlitz;06
52000000;Bundesbank;09
52010111;SEB;13
52020000;Wintershall Bank;09
52040021;Commerzbank;13
52050000;Landeskreditkasse Kassel;00
52050353;Kasseler Sparkasse;05
52051373;Stadtsparkasse Borken;00
52051555;Stadtsparkasse Felsberg;00
52051877;Stadtsparkasse Grebenstein;00
52052154;Kreissparkasse Schwalm-Eder;00
52053458;Stadtsparkasse Schwalmstadt;00
52060000;DZ BANK;09
52060208;Kurhessische Landbank;32
52060400;Evangelische Kreditgenossenschaft Gf;32
52060410;Evangelische Kreditgenossenschaft;32
52061210;Genossenschaftsbank Bad Wildungen;32
52061303;Raiffeisenbank Borken;32
52062200;VR-Bank Chattengau;32
52062601;VR-Bank Schwalm-Eder;32
52063369;VR-Bank Spangenberg-Morschen;32
52063550;Raiffeisenbank;32
52064156;Raiffeisenbank;32
52065220;Raiffeisenbank;32
52069013;Raiffeisenbank Burghaun;32
52069029;Spar- und Kredit-Bank;32
52069065;Raiffeisenbank Langenschwarz;32
52069082;Raiffeisenbank Oberlistingen-alt-;32
52069103;Raiffeisenbank Trendelburg;32
52069129;Raiffeisenbank Freienhagen-Höringhausen -alt-;32
52069149;Raiffeisenbank Volkmarsen;32
52069183;Raiffeisenbank Bottendorf -alt-;32
52069503;Raiffeisenbank Ulmbach -alt-;32
52069519;Frankenberger Bank Raiffeisenbank;32
52070012;Deutsche Bank;63
52070024;Deutsche Bank Privat und Geschäftskunden;63
52071212;Deutsche Bank;63
52071224;Deutsche Bank Privat und Geschäftskunden;63
52080080;Dresdner Bank;76
52090000;Kasseler Bank;06
52090500;Sparda-Bank Kassel;80
52090611;Deutsche Apotheker- und Ärztebank;14
52092400;Volksbank Raiffeisenbank Werra-Meißner -alt-;06
52240006;Commerzbank;13
52250030;Sparkasse Werra-Meißner;00
52260385;Volksbank Raiffeisenbank Werra-Meißner;32
52270012;Deutsche Bank;63
52270024;Deutsche Bank Privat und Geschäftskunden;63
52350005;Sparkasse Waldeck-Frankenberg;00
52360059;Waldecker Bank;32
52410200;Bankgesellschaft Berlin Ndl Frankfurt;69
52410300;Reisebank;09
52410400;Korea Exchange Bank (Deutschland);19
52410600;FIMAT Intern Banque;09
52410700;Fortis Bank Global Clearing, Frankfurt, Main;09
52410900;Maple Bank;09
52420000;Calyon;09
52420300;SHINHAN BANK EUROPE;09
52420600;Agricultural Bank of Greece Frankfurt Branch;30
52420700;SECB Swiss Euro Clearing Bank;09
52430000;Credit Mutuel - BECM - Ndl Deutschland;00
52430100;Banque Federative Credit Mutuel Ndl Deutschl;09
53000000;Bundesbank eh Fulda;09
53040012;Commerzbank;13
53050180;Sparkasse Fulda;01
53051130;Sparkasse Vogelsbergkreis -alt-;21
53051396;Kreissparkasse Schlüchtern;01
53060180;VR Genossenschaftsbank Fulda;32
53061230;VR-Bank Nordrhön;32
53061313;Volksbank Raiffeisenbank Schlüchtern;32
53062035;Raiffeisenbank;32
53062350;Raiffeisenbank Biebergrund-Petersberg;32
53063446;Raiffeisenbank Hohe Rhön Ehrenberg-Hilders;32
53064023;Raiffeisenbank;32
53070007;Deutsche Bank;63
53070024;Deutsche Bank Privat und Geschäftskunden;63
53080030;Dresdner Bank;76
53093200;VR Bank HessenLand;32
53200000;Bundesbank eh Bad Hersfeld;09
53240048;Commerzbank;13
53250000;Sparkasse Bad Hersfeld-Rotenburg;A6
53260145;Raiffeisenbank Bad Hersfeld-Asbach;32
53261202;Bankverein Bebra;32
53261342;Raiffeisenbank Werratal-Landeck Zw;32
53261700;Raiffeisenbank Aulatal;32
53262073;Raiffeisenbank Haunetal;32
53262455;Raiffeisenbank Ronshausen-Hönebach-Marksuhl;32
53270012;Deutsche Bank;63
53270024;Deutsche Bank Privat und Geschäftskunden;63
53280081;Dresdner Bank;76
53290000;VR-Bank Bad Hersfeld-Rotenburg;06
53340024;Commerzbank;13
53350000;Sparkasse Marburg-Biedenkopf;06
53361724;Raiffeisenbank;32
53362567;Raiffeisenbank Wetter -alt-;32
53370008;Deutsche Bank;63
53370024;Deutsche Bank Privat und Geschäftskunden;63
53380042;Dresdner Bank;76
53381843;Dresdner Bank;76
53390000;Marburger Bank -alt-;06
53390635;Deutsche Apotheker- und Ärztebank;14
54000000;Bundesbank eh Kaiserslautern;09
54020090;Bayer Hypo- und Vereinsbank;99
54020474;Bayer Hypo- und Vereinsbank Ndl 697 Kais;99
54030011;Service Credit Union Overseas Headquarters;09
54040042;Commerzbank;13
54050110;Stadtsparkasse Kaiserslautern;00
54050220;Kreissparkasse Kaiserslautern;00
54051550;Kreissparkasse Kusel;00
54051660;Stadtsparkasse Landstuhl;B2
54051990;Sparkasse Donnersberg;00
54061650;VR-Bank Westpfalz;32
54062027;Raiffeisenbank Donnersberg;32
54070024;Deutsche Bank Privat und Geschäftskunden;63
54070092;Deutsche Bank;63
54080021;Dresdner Bank;76
54090000;Volksbank Kaiserslautern-Nordwestpfalz;06
54091700;Volksbank Lauterecken;06
54091800;VR Bank Nordwestpfalz -alt-;06
54092400;Volksbank Glan-Münchweiler;06
54210111;SEB;13
54220091;Bayer Hypo- und Vereinsbank;99
54220576;Bayer Hypo- und Vereinsbank Ndl 358 Pirm;99
